Original ID,ARO Replacement
"['AAA98228', 'AAC33146', 'AAC45552', 'ACL81266', 'AM180355.1.gene2260.p01', 'CAA70206', 'CAA70207', 'CAA70208', 'CAJ43792', 'gi|157058876|gb|ABV03165.1|', 'gi|353127769|gb|AEQ67361.1|', 'gi|503891942|ref|WP_014125936.1|', 'gi|503924494|ref|WP_014158488.1|', 'gi|544872824|ref|WP_021286044.1|', 'gi|700659240|gb|AIU96746.1|', 'NC_007209.3523503.p01', 'NC_007792.3912746.p01', 'NC_010686.6295746.p01', 'NP_040462', 'P13978', 'V01278.gene.p01']",ARO:3000250
"['AAA98228', 'AAC33146', 'AAC45552', 'ACL81266', 'AM180355.1.gene2260.p01', 'CAA70206', 'CAA70207', 'CAA70208', 'CAJ43792', 'gi|157058876|gb|ABV03165.1|', 'gi|353127769|gb|AEQ67361.1|', 'gi|503891942|ref|WP_014125936.1|', 'gi|503924494|ref|WP_014158488.1|', 'gi|544872824|ref|WP_021286044.1|', 'gi|700659240|gb|AIU96746.1|', 'NC_007209.3523503.p01', 'NC_007792.3912746.p01', 'NC_010686.6295746.p01', 'NP_040462', 'P13978', 'V01278.gene.p01']",ARO:3000250
"['gi|1011730119|ref|WP_062573757.1|', 'gi|3646369|emb|CAA07694.1|', 'gi|489180348|ref|WP_003089829.1|', 'gi|489246765|ref|WP_003154928.1|', 'gi|490841007|ref|WP_004703082.1|', 'gi|518556046|ref|WP_019726253.1|', 'gi|543874920|gb|AGV64079.1|', 'gi|553772467|ref|WP_023104399.1|', 'gi|553789261|ref|WP_023120513.1|', 'gi|557710037|gb|AHA22063.1|', 'gi|685977029|ref|WP_031685846.1|', 'gi|751314291|ref|WP_041021175.1|', 'gi|960295466|ref|WP_058214460.1|', 'NC_002516.2.880417.p01', 'NC_011595.7059912.p01']",ARO:3000814
"['gi|1011730119|ref|WP_062573757.1|', 'gi|3646369|emb|CAA07694.1|', 'gi|489180348|ref|WP_003089829.1|', 'gi|489246765|ref|WP_003154928.1|', 'gi|490841007|ref|WP_004703082.1|', 'gi|518556046|ref|WP_019726253.1|', 'gi|543874920|gb|AGV64079.1|', 'gi|553772467|ref|WP_023104399.1|', 'gi|553789261|ref|WP_023120513.1|', 'gi|557710037|gb|AHA22063.1|', 'gi|685977029|ref|WP_031685846.1|', 'gi|751314291|ref|WP_041021175.1|', 'gi|960295466|ref|WP_058214460.1|', 'NC_002516.2.880417.p01', 'NC_011595.7059912.p01']",ARO:3000814
"['AAR96043', 'AF326777.3.gene21.p01', 'AY171578.gene.p01', 'gi|135616|sp|P28815.1|TETC_ECOLX', 'gi|323161554|gb|EFZ47443.1|', 'gi|345394503|gb|EGX24263.1|', 'gi|486147411|ref|WP_001517796.1|', 'gi|534932882|gb|EQQ82005.1|', 'gi|578277989|gb|EUM37844.1|', 'gi|583220510|ref|WP_024156474.1|', 'gi|692974498|ref|WP_032166642.1|', 'gi|693041994|ref|WP_032213584.1|', 'gi|738462527|ref|WP_036413340.1|', 'gi|749308249|ref|WP_040132379.1|', 'gi|828386578|gb|AKK51649.1|', 'gi|839801351|gb|KMI73996.1|', 'gi|852318139|ref|WP_048338017.1|', 'gi|919846213|ref|WP_052897248.1|', 'gi|921164489|ref|WP_053110392.1|', 'gi|970550885|ref|WP_058814714.1|', 'NC_010558.1.6275977.p01', 'NP_511233']",ARO:3000167
"['AAR96043', 'AF326777.3.gene21.p01', 'AY171578.gene.p01', 'gi|135616|sp|P28815.1|TETC_ECOLX', 'gi|323161554|gb|EFZ47443.1|', 'gi|345394503|gb|EGX24263.1|', 'gi|486147411|ref|WP_001517796.1|', 'gi|534932882|gb|EQQ82005.1|', 'gi|578277989|gb|EUM37844.1|', 'gi|583220510|ref|WP_024156474.1|', 'gi|692974498|ref|WP_032166642.1|', 'gi|693041994|ref|WP_032213584.1|', 'gi|738462527|ref|WP_036413340.1|', 'gi|749308249|ref|WP_040132379.1|', 'gi|828386578|gb|AKK51649.1|', 'gi|839801351|gb|KMI73996.1|', 'gi|852318139|ref|WP_048338017.1|', 'gi|919846213|ref|WP_052897248.1|', 'gi|921164489|ref|WP_053110392.1|', 'gi|970550885|ref|WP_058814714.1|', 'NC_010558.1.6275977.p01', 'NP_511233']",ARO:3000167
"['AF326777.3.gene22.p01', 'BAC67147', 'gi|135617|sp|P28816.1|TETD_ECOLX', 'gi|995942695|gb|AMJ32665.1|', 'L06798.gene.p01', 'AAL75564', 'P33733']",ARO:3000168
"['AF326777.3.gene22.p01', 'BAC67147', 'gi|135617|sp|P28816.1|TETD_ECOLX', 'gi|995942695|gb|AMJ32665.1|', 'L06798.gene.p01', 'AAL75564', 'P33733']",ARO:3000168
"['gi|1016092907|ref|WP_062936450.1|', 'gi|1016093334|ref|WP_062936877.1|', 'gi|1027751337|ref|WP_063684092.1|', 'gi|1039593328|ref|WP_064911753.1|', 'gi|1040985188|ref|WP_065184753.1|', 'gi|1042738957|ref|WP_065301739.1|', 'gi|1047324697|ref|WP_065718885.1|', 'gi|333366033|gb|EGK48047.1|', 'gi|410403673|gb|EKP55755.1|', 'gi|445959302|ref|WP_000037157.1|', 'gi|445959303|ref|WP_000037158.1|', 'gi|445959304|ref|WP_000037159.1|', 'gi|445959305|ref|WP_000037160.1|', 'gi|445959306|ref|WP_000037161.1|', 'gi|445959307|ref|WP_000037162.1|', 'gi|445959308|ref|WP_000037163.1|', 'gi|445959312|ref|WP_000037167.1|', 'gi|445959313|ref|WP_000037168.1|', 'gi|445959316|ref|WP_000037171.1|', 'gi|445959318|ref|WP_000037173.1|', 'gi|445966131|ref|WP_000043986.1|', 'gi|445966132|ref|WP_000043987.1|', 'gi|445966133|ref|WP_000043988.1|', 'gi|445966134|ref|WP_000043989.1|', 'gi|479981910|gb|ENV25515.1|', 'gi|487974404|ref|WP_002047279.1|', 'gi|487977151|ref|WP_002049962.1|', 'gi|487980493|ref|WP_002053226.1|', 'gi|487983575|ref|WP_002056164.1|', 'gi|487995190|ref|WP_002067233.1|', 'gi|487996456|ref|WP_002068449.1|', 'gi|488062072|ref|WP_002133469.1|', 'gi|489183136|ref|WP_003092577.1|', 'gi|489191328|ref|WP_003100686.1|', 'gi|489200414|ref|WP_003109635.1|', 'gi|489208567|ref|WP_003117466.1|', 'gi|489221431|ref|WP_003129875.1|', 'gi|489229602|ref|WP_003137949.1|', 'gi|489249810|ref|WP_003157921.1|', 'gi|489254542|ref|WP_003162522.1|', 'gi|489549056|ref|WP_003453693.1|', 'gi|490474978|ref|WP_004345400.1|', 'gi|490885462|ref|WP_004747431.1|', 'gi|491211323|ref|WP_005069654.1|', 'gi|491218051|ref|WP_005076373.1|', 'gi|493629032|ref|WP_006581002.1|', 'gi|496671020|ref|WP_009313510.1|', 'gi|501021964|ref|WP_012074629.1|', 'gi|501022077|ref|WP_012074742.1|', 'gi|501654546|ref|WP_012613742.1|', 'gi|504416866|ref|WP_014603968.1|', 'gi|510932763|ref|WP_016253089.1|', 'gi|515028022|ref|WP_016685276.1|', 'gi|515184383|ref|WP_016803720.1|', 'gi|515967661|ref|WP_017398244.1|', 'gi|515969293|ref|WP_017399876.1|', 'gi|518287889|ref|WP_019458097.1|', 'gi|518288732|ref|WP_019458940.1|', 'gi|518315499|ref|WP_019485706.1|', 'gi|523534445|ref|WP_020752775.1|', 'gi|544850065|ref|WP_021265147.1|', 'gi|552691766|gb|ERZ05289.1|', 'gi|553755386|ref|WP_023088115.1|', 'gi|553764960|ref|WP_023097281.1|', 'gi|553782114|ref|WP_023113693.1|', 'gi|553797237|ref|WP_023127796.1|', 'gi|553798151|ref|WP_023128666.1|', 'gi|565828994|ref|WP_023912825.1|', 'gi|601339201|gb|EYR90402.1|', 'gi|602747670|gb|EYU08172.1|', 'gi|638867621|ref|WP_024433162.1|', 'gi|640474933|ref|WP_024915411.1|', 'gi|640475599|ref|WP_024916072.1|', 'gi|645911445|ref|WP_025465497.1|', 'gi|645915070|ref|WP_025469055.1|', 'gi|645915578|ref|WP_025469563.1|', 'gi|653201367|gb|KEA22378.1|', 'gi|657613342|ref|WP_029424398.1|', 'gi|662089495|ref|WP_030048694.1|', 'gi|685891619|ref|WP_031632892.1|', 'gi|685892557|ref|WP_031633792.1|', 'gi|685980171|ref|WP_031687995.1|', 'gi|686194009|ref|WP_031805927.1|', 'gi|690986884|ref|WP_031958439.1|', 'gi|690994098|ref|WP_031963687.1|', 'gi|691011064|ref|WP_031974434.1|', 'gi|691027690|ref|WP_031984866.1|', 'gi|691032134|ref|WP_031987319.1|', 'gi|691050369|ref|WP_031997486.1|', 'gi|691066851|ref|WP_032009199.1|', 'gi|691070252|ref|WP_032011965.1|', 'gi|691082267|ref|WP_032018131.1|', 'gi|691099267|ref|WP_032025591.1|', 'gi|691108305|ref|WP_032030955.1|', 'gi|691115933|ref|WP_032036329.1|', 'gi|691119350|ref|WP_032039172.1|', 'gi|691130805|ref|WP_032046035.1|', 'gi|691138535|ref|WP_032051997.1|', 'gi|691148863|ref|WP_032061318.1|', 'gi|691154604|ref|WP_032065245.1|', 'gi|691160870|ref|WP_032068544.1|', 'gi|705415331|ref|WP_033502205.1|', 'gi|727724948|ref|WP_033846339.1|', 'gi|727736257|ref|WP_033855504.1|', 'gi|730234224|ref|WP_033939530.1|', 'gi|730235537|ref|WP_033940563.1|', 'gi|730235894|ref|WP_033940844.1|', 'gi|730239405|ref|WP_033943848.1|', 'gi|730242297|ref|WP_033946265.1|', 'gi|730296688|ref|WP_033975727.1|', 'gi|730303878|ref|WP_033978962.1|', 'gi|730307282|ref|WP_033979566.1|', 'gi|730321347|ref|WP_033984356.1|', 'gi|730382847|ref|WP_034002332.1|', 'gi|730385713|ref|WP_034003307.1|', 'gi|730397869|ref|WP_034006484.1|', 'gi|730400130|ref|WP_034007270.1|', 'gi|730408915|ref|WP_034009100.1|', 'gi|730437356|ref|WP_034014953.1|', 'gi|730454835|ref|WP_034018922.1|', 'gi|730473147|ref|WP_034023301.1|', 'gi|730474171|ref|WP_034023520.1|', 'gi|730479876|ref|WP_034024589.1|', 'gi|730515606|ref|WP_034033846.1|', 'gi|730522696|ref|WP_034035891.1|', 'gi|730560767|ref|WP_034048018.1|', 'gi|730653274|ref|WP_034064582.1|', 'gi|730665014|ref|WP_034066709.1|', 'gi|730682684|ref|WP_034069871.1|', 'gi|730685230|ref|WP_034070483.1|', 'gi|734870089|ref|WP_034119807.1|', 'gi|740513192|ref|WP_038342686.1|', 'gi|740514218|ref|WP_038343554.1|', 'gi|740520262|ref|WP_038348473.1|', 'gi|740619692|ref|WP_038405204.1|', 'gi|743509803|ref|WP_039027538.1|', 'gi|746146202|ref|WP_039208400.1|', 'gi|746192331|ref|WP_039250470.1|', 'gi|746819953|ref|WP_039699719.1|', 'gi|754672984|ref|WP_042053629.1|', 'gi|754803992|ref|WP_042167105.1|', 'gi|759433858|ref|WP_043156446.1|', 'gi|759851378|ref|WP_043542908.1|', 'gi|763182334|ref|WP_044061366.1|', 'gi|763407621|ref|WP_044264215.1|', 'gi|771477733|ref|WP_045154795.1|', 'gi|817673615|ref|WP_046638754.1|', 'gi|820953919|ref|WP_046811542.1|', 'gi|822018666|ref|WP_046879754.1|', 'gi|896001511|ref|WP_049068193.1|', 'gi|896019188|ref|WP_049081810.1|', 'gi|896408119|ref|WP_049345021.1|', 'gi|913475196|ref|WP_050441352.1|', 'gi|917561233|ref|WP_052156623.1|', 'gi|917566719|ref|WP_052162109.1|', 'gi|927320959|ref|WP_053813481.1|', 'gi|949645939|ref|WP_057046685.1|', 'gi|949683506|ref|WP_057052814.1|', 'gi|949714501|ref|WP_057061108.1|', 'gi|949722929|ref|WP_057066295.1|', 'gi|949728759|ref|WP_057070706.1|', 'gi|949743299|ref|WP_057078061.1|', 'gi|951240920|ref|WP_057690908.1|', 'gi|951251490|ref|WP_057693461.1|', 'gi|953524688|ref|WP_058010482.1|', 'gi|959839646|ref|WP_058128275.1|', 'gi|959842010|ref|WP_058129832.1|', 'gi|959846504|ref|WP_058132686.1|', 'gi|959848339|ref|WP_058133601.1|', 'gi|959854208|ref|WP_058137685.1|', 'gi|959855197|ref|WP_058138287.1|', 'gi|959863859|ref|WP_058143230.1|', 'gi|959864218|ref|WP_058143399.1|', 'gi|959873071|ref|WP_058149474.1|', 'gi|959874152|ref|WP_058150234.1|', 'gi|959874184|ref|WP_058150266.1|', 'gi|959880686|ref|WP_058154928.1|', 'gi|959897454|ref|WP_058165306.1|', 'gi|959901593|ref|WP_058168023.1|', 'gi|959902495|ref|WP_058168418.1|', 'gi|959907095|ref|WP_058171579.1|', 'gi|959914645|ref|WP_058177542.1|', 'gi|959926073|ref|WP_058185040.1|', 'gi|960853123|ref|WP_058332030.1|', 'gi|960883644|ref|WP_058354899.1|', 'gi|976151217|ref|WP_059309422.1|', 'gi|985613534|ref|WP_060853009.1|', 'NC_002516.2.880183.p01', 'NC_002516.2.880362.p01', 'NC_010410.6001699.p01', 'NC_011586.7043679.p01']",ARO:3000167
"['gi|1016092907|ref|WP_062936450.1|', 'gi|1016093334|ref|WP_062936877.1|', 'gi|1027751337|ref|WP_063684092.1|', 'gi|1039593328|ref|WP_064911753.1|', 'gi|1040985188|ref|WP_065184753.1|', 'gi|1042738957|ref|WP_065301739.1|', 'gi|1047324697|ref|WP_065718885.1|', 'gi|333366033|gb|EGK48047.1|', 'gi|410403673|gb|EKP55755.1|', 'gi|445959302|ref|WP_000037157.1|', 'gi|445959303|ref|WP_000037158.1|', 'gi|445959304|ref|WP_000037159.1|', 'gi|445959305|ref|WP_000037160.1|', 'gi|445959306|ref|WP_000037161.1|', 'gi|445959307|ref|WP_000037162.1|', 'gi|445959308|ref|WP_000037163.1|', 'gi|445959312|ref|WP_000037167.1|', 'gi|445959313|ref|WP_000037168.1|', 'gi|445959316|ref|WP_000037171.1|', 'gi|445959318|ref|WP_000037173.1|', 'gi|445966131|ref|WP_000043986.1|', 'gi|445966132|ref|WP_000043987.1|', 'gi|445966133|ref|WP_000043988.1|', 'gi|445966134|ref|WP_000043989.1|', 'gi|479981910|gb|ENV25515.1|', 'gi|487974404|ref|WP_002047279.1|', 'gi|487977151|ref|WP_002049962.1|', 'gi|487980493|ref|WP_002053226.1|', 'gi|487983575|ref|WP_002056164.1|', 'gi|487995190|ref|WP_002067233.1|', 'gi|487996456|ref|WP_002068449.1|', 'gi|488062072|ref|WP_002133469.1|', 'gi|489183136|ref|WP_003092577.1|', 'gi|489191328|ref|WP_003100686.1|', 'gi|489200414|ref|WP_003109635.1|', 'gi|489208567|ref|WP_003117466.1|', 'gi|489221431|ref|WP_003129875.1|', 'gi|489229602|ref|WP_003137949.1|', 'gi|489249810|ref|WP_003157921.1|', 'gi|489254542|ref|WP_003162522.1|', 'gi|489549056|ref|WP_003453693.1|', 'gi|490474978|ref|WP_004345400.1|', 'gi|490885462|ref|WP_004747431.1|', 'gi|491211323|ref|WP_005069654.1|', 'gi|491218051|ref|WP_005076373.1|', 'gi|493629032|ref|WP_006581002.1|', 'gi|496671020|ref|WP_009313510.1|', 'gi|501021964|ref|WP_012074629.1|', 'gi|501022077|ref|WP_012074742.1|', 'gi|501654546|ref|WP_012613742.1|', 'gi|504416866|ref|WP_014603968.1|', 'gi|510932763|ref|WP_016253089.1|', 'gi|515028022|ref|WP_016685276.1|', 'gi|515184383|ref|WP_016803720.1|', 'gi|515967661|ref|WP_017398244.1|', 'gi|515969293|ref|WP_017399876.1|', 'gi|518287889|ref|WP_019458097.1|', 'gi|518288732|ref|WP_019458940.1|', 'gi|518315499|ref|WP_019485706.1|', 'gi|523534445|ref|WP_020752775.1|', 'gi|544850065|ref|WP_021265147.1|', 'gi|552691766|gb|ERZ05289.1|', 'gi|553755386|ref|WP_023088115.1|', 'gi|553764960|ref|WP_023097281.1|', 'gi|553782114|ref|WP_023113693.1|', 'gi|553797237|ref|WP_023127796.1|', 'gi|553798151|ref|WP_023128666.1|', 'gi|565828994|ref|WP_023912825.1|', 'gi|601339201|gb|EYR90402.1|', 'gi|602747670|gb|EYU08172.1|', 'gi|638867621|ref|WP_024433162.1|', 'gi|640474933|ref|WP_024915411.1|', 'gi|640475599|ref|WP_024916072.1|', 'gi|645911445|ref|WP_025465497.1|', 'gi|645915070|ref|WP_025469055.1|', 'gi|645915578|ref|WP_025469563.1|', 'gi|653201367|gb|KEA22378.1|', 'gi|657613342|ref|WP_029424398.1|', 'gi|662089495|ref|WP_030048694.1|', 'gi|685891619|ref|WP_031632892.1|', 'gi|685892557|ref|WP_031633792.1|', 'gi|685980171|ref|WP_031687995.1|', 'gi|686194009|ref|WP_031805927.1|', 'gi|690986884|ref|WP_031958439.1|', 'gi|690994098|ref|WP_031963687.1|', 'gi|691011064|ref|WP_031974434.1|', 'gi|691027690|ref|WP_031984866.1|', 'gi|691032134|ref|WP_031987319.1|', 'gi|691050369|ref|WP_031997486.1|', 'gi|691066851|ref|WP_032009199.1|', 'gi|691070252|ref|WP_032011965.1|', 'gi|691082267|ref|WP_032018131.1|', 'gi|691099267|ref|WP_032025591.1|', 'gi|691108305|ref|WP_032030955.1|', 'gi|691115933|ref|WP_032036329.1|', 'gi|691119350|ref|WP_032039172.1|', 'gi|691130805|ref|WP_032046035.1|', 'gi|691138535|ref|WP_032051997.1|', 'gi|691148863|ref|WP_032061318.1|', 'gi|691154604|ref|WP_032065245.1|', 'gi|691160870|ref|WP_032068544.1|', 'gi|705415331|ref|WP_033502205.1|', 'gi|727724948|ref|WP_033846339.1|', 'gi|727736257|ref|WP_033855504.1|', 'gi|730234224|ref|WP_033939530.1|', 'gi|730235537|ref|WP_033940563.1|', 'gi|730235894|ref|WP_033940844.1|', 'gi|730239405|ref|WP_033943848.1|', 'gi|730242297|ref|WP_033946265.1|', 'gi|730296688|ref|WP_033975727.1|', 'gi|730303878|ref|WP_033978962.1|', 'gi|730307282|ref|WP_033979566.1|', 'gi|730321347|ref|WP_033984356.1|', 'gi|730382847|ref|WP_034002332.1|', 'gi|730385713|ref|WP_034003307.1|', 'gi|730397869|ref|WP_034006484.1|', 'gi|730400130|ref|WP_034007270.1|', 'gi|730408915|ref|WP_034009100.1|', 'gi|730437356|ref|WP_034014953.1|', 'gi|730454835|ref|WP_034018922.1|', 'gi|730473147|ref|WP_034023301.1|', 'gi|730474171|ref|WP_034023520.1|', 'gi|730479876|ref|WP_034024589.1|', 'gi|730515606|ref|WP_034033846.1|', 'gi|730522696|ref|WP_034035891.1|', 'gi|730560767|ref|WP_034048018.1|', 'gi|730653274|ref|WP_034064582.1|', 'gi|730665014|ref|WP_034066709.1|', 'gi|730682684|ref|WP_034069871.1|', 'gi|730685230|ref|WP_034070483.1|', 'gi|734870089|ref|WP_034119807.1|', 'gi|740513192|ref|WP_038342686.1|', 'gi|740514218|ref|WP_038343554.1|', 'gi|740520262|ref|WP_038348473.1|', 'gi|740619692|ref|WP_038405204.1|', 'gi|743509803|ref|WP_039027538.1|', 'gi|746146202|ref|WP_039208400.1|', 'gi|746192331|ref|WP_039250470.1|', 'gi|746819953|ref|WP_039699719.1|', 'gi|754672984|ref|WP_042053629.1|', 'gi|754803992|ref|WP_042167105.1|', 'gi|759433858|ref|WP_043156446.1|', 'gi|759851378|ref|WP_043542908.1|', 'gi|763182334|ref|WP_044061366.1|', 'gi|763407621|ref|WP_044264215.1|', 'gi|771477733|ref|WP_045154795.1|', 'gi|817673615|ref|WP_046638754.1|', 'gi|820953919|ref|WP_046811542.1|', 'gi|822018666|ref|WP_046879754.1|', 'gi|896001511|ref|WP_049068193.1|', 'gi|896019188|ref|WP_049081810.1|', 'gi|896408119|ref|WP_049345021.1|', 'gi|913475196|ref|WP_050441352.1|', 'gi|917561233|ref|WP_052156623.1|', 'gi|917566719|ref|WP_052162109.1|', 'gi|927320959|ref|WP_053813481.1|', 'gi|949645939|ref|WP_057046685.1|', 'gi|949683506|ref|WP_057052814.1|', 'gi|949714501|ref|WP_057061108.1|', 'gi|949722929|ref|WP_057066295.1|', 'gi|949728759|ref|WP_057070706.1|', 'gi|949743299|ref|WP_057078061.1|', 'gi|951240920|ref|WP_057690908.1|', 'gi|951251490|ref|WP_057693461.1|', 'gi|953524688|ref|WP_058010482.1|', 'gi|959839646|ref|WP_058128275.1|', 'gi|959842010|ref|WP_058129832.1|', 'gi|959846504|ref|WP_058132686.1|', 'gi|959848339|ref|WP_058133601.1|', 'gi|959854208|ref|WP_058137685.1|', 'gi|959855197|ref|WP_058138287.1|', 'gi|959863859|ref|WP_058143230.1|', 'gi|959864218|ref|WP_058143399.1|', 'gi|959873071|ref|WP_058149474.1|', 'gi|959874152|ref|WP_058150234.1|', 'gi|959874184|ref|WP_058150266.1|', 'gi|959880686|ref|WP_058154928.1|', 'gi|959897454|ref|WP_058165306.1|', 'gi|959901593|ref|WP_058168023.1|', 'gi|959902495|ref|WP_058168418.1|', 'gi|959907095|ref|WP_058171579.1|', 'gi|959914645|ref|WP_058177542.1|', 'gi|959926073|ref|WP_058185040.1|', 'gi|960853123|ref|WP_058332030.1|', 'gi|960883644|ref|WP_058354899.1|', 'gi|976151217|ref|WP_059309422.1|', 'gi|985613534|ref|WP_060853009.1|', 'NC_002516.2.880183.p01', 'NC_002516.2.880362.p01', 'NC_010410.6001699.p01', 'NC_011586.7043679.p01']",ARO:3000167
"['AAC15775', 'AAD04032', 'AJ420072.gene.p01', 'CAJ88549', 'EU523697.1.gene2.p01', 'gi|1004359892|gb|AMP42199.1|', 'gi|1004359922|gb|AMP42228.1|', 'gi|1005528104|ref|WP_061649613.1|', 'gi|1027734960|ref|WP_063668083.1|', 'gi|1028100280|ref|WP_063856415.1|', 'gi|1028100281|ref|WP_063856416.1|', 'gi|1043640962|gb|ANS69909.1|', 'gi|1043938705|emb|SBZ20680.1|', 'gi|254966944|gb|ACT97499.1|', 'gi|254966945|gb|ACT97500.1|', 'gi|446614384|ref|WP_000691730.1|', 'gi|447004834|ref|WP_001082090.1|', 'gi|487710422|ref|WP_001794654.1|', 'gi|487721287|ref|WP_001805519.1|', 'gi|499985582|ref|WP_011666300.1|', 'gi|538450536|ref|WP_020998529.1|', 'gi|545248589|ref|WP_021546930.1|', 'gi|59042479|gb|AAW83817.1|', 'gi|599938140|gb|EYI48463.1|', 'gi|613011809|gb|EZW21681.1|', 'gi|686160247|ref|WP_031790083.1|', 'gi|686303798|ref|WP_031867491.1|', 'gi|692946992|ref|WP_032140893.1|', 'gi|692960352|ref|WP_032153701.1|', 'gi|694077651|ref|WP_032423104.1|', 'gi|763247854|ref|WP_044116559.1|', 'gi|770644238|gb|KJL29811.1|', 'gi|772560292|ref|WP_045253881.1|', 'gi|772618952|ref|WP_045264616.1|', 'gi|800321731|emb|CFD81368.1|', 'gi|804348366|emb|CQW48663.1|', 'gi|804968048|emb|CRC76067.1|', 'gi|805047002|emb|CRD12990.1|', 'gi|839419598|gb|KME96333.1|', 'gi|897034501|emb|COZ66942.1|', 'gi|909643690|ref|WP_049887103.1|', 'gi|983496451|ref|WP_060649727.1|', 'YP_492684', 'ZP_03989103']",ARO:0000002
"['AAC15775', 'AAD04032', 'AJ420072.gene.p01', 'CAJ88549', 'EU523697.1.gene2.p01', 'gi|1004359892|gb|AMP42199.1|', 'gi|1004359922|gb|AMP42228.1|', 'gi|1005528104|ref|WP_061649613.1|', 'gi|1027734960|ref|WP_063668083.1|', 'gi|1028100280|ref|WP_063856415.1|', 'gi|1028100281|ref|WP_063856416.1|', 'gi|1043640962|gb|ANS69909.1|', 'gi|1043938705|emb|SBZ20680.1|', 'gi|254966944|gb|ACT97499.1|', 'gi|254966945|gb|ACT97500.1|', 'gi|446614384|ref|WP_000691730.1|', 'gi|447004834|ref|WP_001082090.1|', 'gi|487710422|ref|WP_001794654.1|', 'gi|487721287|ref|WP_001805519.1|', 'gi|499985582|ref|WP_011666300.1|', 'gi|538450536|ref|WP_020998529.1|', 'gi|545248589|ref|WP_021546930.1|', 'gi|59042479|gb|AAW83817.1|', 'gi|599938140|gb|EYI48463.1|', 'gi|613011809|gb|EZW21681.1|', 'gi|686160247|ref|WP_031790083.1|', 'gi|686303798|ref|WP_031867491.1|', 'gi|692946992|ref|WP_032140893.1|', 'gi|692960352|ref|WP_032153701.1|', 'gi|694077651|ref|WP_032423104.1|', 'gi|763247854|ref|WP_044116559.1|', 'gi|770644238|gb|KJL29811.1|', 'gi|772560292|ref|WP_045253881.1|', 'gi|772618952|ref|WP_045264616.1|', 'gi|800321731|emb|CFD81368.1|', 'gi|804348366|emb|CQW48663.1|', 'gi|804968048|emb|CRC76067.1|', 'gi|805047002|emb|CRD12990.1|', 'gi|839419598|gb|KME96333.1|', 'gi|897034501|emb|COZ66942.1|', 'gi|909643690|ref|WP_049887103.1|', 'gi|983496451|ref|WP_060649727.1|', 'YP_492684', 'ZP_03989103']",ARO:0000002
['AAB08925'],ARO:3004650
['AAB08925'],ARO:3004650
"['CP000034.1.gene1340.p01', 'gi|1021747353|gb|KZO85247.1|', 'gi|447201485|ref|WP_001278741.1|', 'gi|447201622|ref|WP_001278878.1|', 'gi|447201625|ref|WP_001278881.1|', 'gi|447201627|ref|WP_001278883.1|', 'gi|447201629|ref|WP_001278885.1|', 'gi|447201635|ref|WP_001278891.1|', 'gi|447201637|ref|WP_001278893.1|', 'gi|447201638|ref|WP_001278894.1|', 'gi|447201640|ref|WP_001278896.1|', 'gi|447201641|ref|WP_001278897.1|', 'gi|447201642|ref|WP_001278898.1|', 'gi|447201644|ref|WP_001278900.1|', 'gi|447201645|ref|WP_001278901.1|', 'gi|447201648|ref|WP_001278904.1|', 'gi|447201649|ref|WP_001278905.1|', 'gi|447201650|ref|WP_001278906.1|', 'gi|447201651|ref|WP_001278907.1|', 'gi|447201652|ref|WP_001278908.1|', 'gi|485791166|ref|WP_001413069.1|', 'gi|485871715|ref|WP_001468640.1|', 'gi|486160987|ref|WP_001524598.1|', 'gi|487032971|ref|WP_001625114.1|', 'gi|657343292|ref|WP_029402253.1|', 'gi|672836786|gb|KFH80994.1|', 'gi|672857082|gb|KFI00103.1|', 'gi|693209755|ref|WP_032328790.1|', 'gi|749002628|ref|WP_040062280.1|', 'gi|771454993|ref|WP_045149547.1|', 'gi|835704930|ref|WP_047624280.1|', 'gi|835804111|ref|WP_047662791.1|', 'gi|835822517|ref|WP_047669155.1|', 'gi|835837149|ref|WP_047675817.1|', 'gi|898534650|ref|WP_049595194.1|', 'gi|915954384|ref|WP_050939464.1|', 'gi|938466753|ref|WP_054627812.1|']",cob(I)alamin_adenolsyltransferase
